frame_n,nano_sec,sec,size,compression rate,
595,31365300,0,80808217,0.101018,0.00313653
596,28503700,0,81965343,0.102293,0.00285037
597,30847500,0,83122469,0.103564,0.00308475
598,30219100,0,84279595,0.10483,0.00302191
599,37397400,0,85451057,0.10611,0.00373974
600,34905000,0,86622519,0.107386,0.0034905
601,35065300,0,87793981,0.108657,0.00350653
602,31721000,0,88965443,0.109924,0.0031721
603,30366500,0,90136905,0.111187,0.00303665
604,35216700,0,91308367,0.112446,0.00352167
605,32410300,0,92479829,0.113701,0.00324103
606,35738300,0,93651291,0.114952,0.00357383
607,39609200,0,94822753,0.116198,0.00396092
608,49022400,0,94822753,0.116007,0.00490224
609,29590300,0,94822753,0.115817,0.00295903
610,30880700,0,94822753,0.115628,0.00308807
611,36846200,0,94822753,0.115439,0.00368462
612,38860900,0,94822753,0.11525,0.00388609
613,40675900,0,94822753,0.115063,0.00406759
614,34088500,0,94822753,0.114876,0.00340885
615,28711000,0,94822753,0.114689,0.0028711
616,29017200,0,94822753,0.114503,0.00290172
617,29833300,0,94822753,0.114318,0.00298333
618,37365400,0,94822753,0.114133,0.00373654
619,34348600,0,94822753,0.113949,0.00343486
620,35017500,0,75420508,0.0904874,0.00350175
621,29809700,0,76610402,0.0917672,0.00298097
622,33047400,0,77800296,0.0930429,0.00330474
623,29217200,0,78990190,0.0943146,0.00292172
624,30732800,0,80196468,0.0956016,0.00307328
625,38596000,0,81402746,0.0968846,0.0038596
626,32006200,0,82609081,0.0981636,0.00320062
627,30331700,0,83815359,0.0994384,0.00303317
628,28493900,0,85021637,0.100709,0.00284939
629,26665000,0,86242251,0.101993,0.0026665
630,30028800,0,87462865,0.103272,0.00300288
631,28289000,0,88683479,0.104548,0.0028289
632,29275400,0,89904093,0.10582,0.00292754
633,32172700,0,91140067,0.107105,0.00321727
634,34707600,0,92376041,0.108387,0.00347076
635,35578800,0,93612015,0.109664,0.00355788
636,29743200,0,94848046,0.110938,0.00297432
637,29045500,0,96084020,0.112207,0.00290455
638,28217300,0,97319994,0.113473,0.00282173
639,29992400,0,98555968,0.114734,0.00299924
640,28485700,0,99791942,0.115992,0.00284857
641,29266500,0,101027916,0.117246,0.00292665
642,29388100,0,102263890,0.118495,0.00293881
643,31047700,0,103499864,0.119741,0.00310477
644,28076900,0,104735838,0.120983,0.00280769
645,28588900,0,105971812,0.122222,0.00285889
646,29511500,0,107207786,0.123456,0.00295115
647,30508400,0,108443760,0.124687,0.00305084
648,30519200,0,109690998,0.125926,0.00305192
649,32880200,0,110938236,0.127162,0.00328802
650,29101600,0,112185474,0.128394,0.00291016
651,30643300,0,113432712,0.129623,0.00306433
652,32183500,0,114679950,0.130847,0.00321835
653,30387700,0,115927188,0.132068,0.00303877
654,31000400,0,117174426,0.133285,0.00310004
655,34448100,0,118421664,0.134499,0.00344481
656,32031800,0,119668902,0.135708,0.00320318
657,32717900,0,120916140,0.136914,0.00327179
658,34698000,0,122163378,0.138117,0.0034698
659,37663600,0,123410616,0.139315,0.00376636
660,40857500,0,123410616,0.139105,0.00408575
661,30623500,0,123410616,0.138894,0.00306235
662,27311000,0,123410616,0.138685,0.0027311
663,33497600,0,123410616,0.138476,0.00334976
664,45399300,0,123410616,0.138268,0.00453993
665,45886900,0,123410616,0.13806,0.00458869
666,44978100,0,140258621,0.156673,0.00449781
667,33685200,0,78250791,0.0872775,0.00336852
668,32984900,0,79538022,0.0885806,0.00329849
669,31671700,0,80825196,0.0898798,0.00316717
670,31557000,0,82112370,0.0911751,0.0031557
671,28032300,0,83399544,0.0924665,0.00280323
672,30077800,0,84697982,0.0937666,0.00300778
673,29166100,0,85996420,0.0950628,0.00291661
674,31308100,0,87294858,0.0963552,0.00313081
675,31785400,0,88593296,0.0976437,0.00317854
676,29435500,0,89891734,0.0989285,0.00294355
677,32501100,0,91190172,0.100209,0.00325011
678,31636500,0,92488610,0.101487,0.00316365
679,32928200,0,93787048,0.10276,0.00329282
680,34422700,0,95085486,0.10403,0.00344227
681,33796500,0,96383924,0.105296,0.00337965
682,40022200,0,97692602,0.106569,0.00400222
683,37996000,0,97692602,0.106413,0.0037996
684,27415600,0,97692602,0.106258,0.00274156
685,31166300,0,97692602,0.106103,0.00311663
686,43772400,0,77113050,0.0836298,0.00437724
687,40368500,0,78436064,0.084941,0.00403685
688,31762100,0,79759078,0.0862484,0.00317621
689,38821800,0,81082092,0.087552,0.00388218
690,31309700,0,82405106,0.0888518,0.00313097
691,33794500,0,83743480,0.0901644,0.00337945
692,33232500,0,85081854,0.0914732,0.00332325
693,27928700,0,86420285,0.0927783,0.00279287
694,28592200,0,87758659,0.0940796,0.00285922
695,51062200,0,89121609,0.0954034,0.00510622
696,199862200,0,223339339,0.238739,0.01998622
697,28174900,0,223470474,0.238537,0.00281749
698,25180300,0,223615888,0.23835,0.00251803
699,24516800,0,223761302,0.238165,0.00245168
700,24635500,0,223906716,0.237979,0.00246355
701,27458500,0,224052130,0.237795,0.00274585
702,23418000,0,224197544,0.23761,0.0023418
703,23299700,0,224342958,0.237427,0.00232997
704,23650100,0,224488372,0.237244,0.00236501
705,24719500,0,224633786,0.237061,0.00247195
706,26361400,0,224779200,0.236879,0.00263614
707,25828100,0,224924614,0.236698,0.00258281
708,23607300,0,225070028,0.236517,0.00236073
709,24956600,0,225215442,0.236336,0.00249566
710,24785800,0,225360856,0.236156,0.00247858
711,24449500,0,225506270,0.235976,0.00244495
712,23559100,0,225651684,0.235797,0.00235591
713,26500400,0,225797098,0.235619,0.00265004
714,23949200,0,225942512,0.235441,0.00239492
715,23671200,0,226087926,0.235263,0.00236712
716,27777600,0,226233340,0.235086,0.00277776
717,23545700,0,226378754,0.23491,0.00235457
718,25316900,0,226524168,0.234734,0.00253169
719,27616700,0,226669582,0.234558,0.00276167
720,27264600,0,226814996,0.234383,0.00272646
721,25091400,0,226960410,0.234209,0.00250914
722,24173300,0,227105824,0.234035,0.00241733
723,23917200,0,227251238,0.233861,0.00239172
724,28054300,0,227396652,0.233688,0.00280543
725,24238200,0,227542066,0.233515,0.00242382
726,23830800,0,227687480,0.233343,0.00238308
727,23739400,0,227832894,0.233171,0.00237394
728,23429400,0,227978308,0.233,0.00234294
729,23848300,0,228123722,0.232829,0.00238483
730,25700400,0,228269136,0.232659,0.00257004
731,23746500,0,228414550,0.232489,0.00237465
732,23534600,0,228559964,0.23232,0.00235346
733,28816500,0,228705378,0.232151,0.00288165
734,29596600,0,228850792,0.231982,0.00295966
735,30221500,0,228996206,0.231814,0.00302215
736,28086700,0,229160052,0.231666,0.00280867
737,26617900,0,229323898,0.231517,0.00266179
738,32287400,0,229487744,0.231369,0.00322874
739,27124200,0,229651590,0.231221,0.00271242
740,27636500,0,229815436,0.231074,0.00276365
741,29591000,0,229979282,0.230927,0.0029591
742,29279900,0,230143128,0.230781,0.00292799
743,29004500,0,230143128,0.23047,0.00290045
744,25939300,0,230143128,0.230161,0.00259393
745,25575000,0,230143128,0.229853,0.0025575
746,34105200,0,230143128,0.229545,0.00341052
747,27562700,0,230143128,0.229238,0.00275627
748,25960100,0,230143128,0.228932,0.00259601
749,26946400,0,230143128,0.228627,0.00269464
750,25660100,0,230143128,0.228322,0.00256601
751,33051800,0,230143128,0.228019,0.00330518
752,38932400,0,230143128,0.227716,0.00389324
753,30867800,0,230143128,0.227414,0.00308678
754,27486700,0,230143128,0.227113,0.00274867
755,30361900,0,230143128,0.226812,0.00303619
756,28422200,0,230143128,0.226513,0.00284222
757,32932200,0,230143128,0.226214,0.00329322
758,27535100,0,230143128,0.225916,0.00275351
759,27341200,0,230143128,0.225618,0.00273412
760,26659800,0,230143128,0.225322,0.00266598
761,24877300,0,230143128,0.225026,0.00248773
762,30256800,0,230143128,0.224731,0.00302568
763,35229200,0,230143128,0.224437,0.00352292
764,38431200,0,230143128,0.224144,0.00384312
765,34496300,0,230143128,0.223851,0.00344963
766,35929900,0,230143128,0.223559,0.00359299
767,38191700,0,230143128,0.223268,0.00381917
768,43275800,0,230143128,0.222978,0.00432758
769,33276000,0,230143128,0.222688,0.0033276
770,33987200,0,230143128,0.222399,0.00339872
771,29224600,0,230143128,0.222111,0.00292246
772,28351900,0,230143128,0.221824,0.00283519
773,29055800,0,230143128,0.221537,0.00290558
774,37780700,0,230143128,0.221252,0.00377807
775,44067000,0,230143128,0.220967,0.0044067
776,29536300,0,230143128,0.220682,0.00295363
777,38042700,0,230143128,0.220398,0.00380427
778,39602800,0,230143128,0.220116,0.00396028
779,40418700,0,230143128,0.219833,0.00404187
780,29789600,0,230143128,0.219552,0.00297896
781,26658900,0,97162307,0.0925723,0.00266589
782,28253700,0,97428553,0.0927074,0.00282537
783,27847800,0,97694799,0.0928422,0.00278478
784,26148400,0,97961045,0.0929767,0.00261484
785,27110000,0,98227291,0.0931107,0.002711
786,29692700,0,98493537,0.0932445,0.00296927
787,32642800,0,98759783,0.0933779,0.00326428
788,28175600,0,99026029,0.093511,0.00281756
789,28921700,0,99292275,0.0936437,0.00289217
790,30818300,0,99558521,0.0937761,0.00308183
791,30031300,0,99824824,0.0939082,0.00300313
792,31197300,0,100091070,0.0940399,0.00311973
793,24996900,0,100357316,0.0941713,0.00249969
794,24255000,0,100623562,0.0943024,0.0024255
795,24425400,0,100889808,0.0944331,0.00244254
796,24858800,0,101156054,0.0945635,0.00248588
797,28487400,0,101422300,0.0946936,0.00284874
798,25384400,0,101688546,0.0948234,0.00253844
799,24882500,0,101954792,0.0949528,0.00248825
800,23912200,0,102221038,0.0950819,0.00239122
801,25048000,0,102487284,0.0952107,0.0025048
802,28283600,0,102753530,0.0953392,0.00282836
803,24813300,0,103019776,0.0954673,0.00248133
804,24793200,0,103286022,0.0955951,0.00247932
805,23919500,0,103552268,0.0957227,0.00239195
806,24760200,0,103818514,0.0958498,0.00247602
807,26313700,0,104084760,0.0959767,0.00263137
808,27386600,0,104351006,0.0961033,0.00273866
809,24071400,0,104617252,0.0962295,0.00240714
810,25426400,0,104899882,0.0963705,0.00254264
811,28012000,0,105182512,0.0965112,0.0028012
812,27589200,0,105465142,0.0966515,0.00275892
813,28233800,0,105747772,0.0967914,0.00282338
814,31124300,0,106030402,0.096931,0.00311243
815,36217800,0,106313032,0.0970703,0.00362178
816,36405800,0,106595662,0.0972093,0.00364058
817,32134000,0,106878292,0.0973478,0.0032134
818,30558300,0,106878292,0.097229,0.00305583
819,27805500,0,106878292,0.0971104,0.00278055
820,25528300,0,106878292,0.0969921,0.00255283
821,27548400,0,106878292,0.0968741,0.00275484
822,29723900,0,106878292,0.0967564,0.00297239
823,26713200,0,106878292,0.096639,0.00267132
824,24820500,0,106878292,0.0965219,0.00248205
825,24504300,0,106878292,0.096405,0.00245043
826,25426600,0,106878292,0.0962884,0.00254266
827,33471800,0,97168838,0.0874353,0.00334718
828,24679200,0,97451468,0.0875838,0.00246792
829,25770200,0,97734098,0.087732,0.00257702
830,24490900,0,98016728,0.0878798,0.00244909
831,26418400,0,98312670,0.0880392,0.00264184
832,28380700,0,98608612,0.0881982,0.00283807
833,29482400,0,98904554,0.0883569,0.00294824
834,27605700,0,99200496,0.0885151,0.00276057
835,28806400,0,99496438,0.088673,0.00288064
836,30537900,0,99792380,0.0888305,0.00305379
837,28845900,0,100088322,0.0889876,0.00288459
838,32811600,0,100398600,0.0891571,0.00328116
839,27767100,0,100708935,0.0893262,0.00277671
840,25546200,0,101019213,0.0894949,0.00255462
841,25592500,0,101329491,0.0896631,0.00255925
842,25069400,0,101639769,0.089831,0.00250694
843,27511700,0,101950047,0.0899985,0.00275117
844,24756300,0,102260325,0.0901655,0.00247563
845,23157800,0,102570603,0.0903322,0.00231578
846,28043200,0,102897265,0.0905129,0.00280432
847,26659200,0,103223927,0.0906932,0.00266592
848,26937300,0,103550589,0.090873,0.00269373
849,27293100,0,103877251,0.0910524,0.00272931
850,26829700,0,104203913,0.0912315,0.00268297
851,27955500,0,104530575,0.09141,0.00279555
852,32439900,0,104857237,0.0915882,0.00324399
853,30148200,0,105183899,0.0917659,0.00301482
854,25732200,0,105510618,0.0919433,0.00257322
855,24576600,0,105837280,0.0921202,0.00245766
856,25017500,0,106163942,0.0922967,0.00250175
857,31966000,0,106490604,0.0924728,0.0031966
858,28149900,0,106817266,0.0926485,0.00281499
859,28044300,0,107143928,0.0928238,0.00280443
860,28618500,0,107490046,0.0930155,0.00286185
861,27490300,0,107836164,0.0932067,0.00274903
862,28155600,0,108182282,0.0933975,0.00281556
863,28030500,0,108528400,0.0935879,0.00280305
864,32850600,0,108874518,0.0937778,0.00328506
865,32189000,0,109220636,0.0939673,0.0032189
866,32415500,0,109566754,0.0941564,0.00324155
867,31493700,0,109566754,0.0940479,0.00314937
868,30584400,0,109566754,0.0939397,0.00305844
869,25990800,0,109566754,0.0938317,0.00259908
870,27637200,0,109566754,0.093724,0.00276372
871,29134000,0,109566754,0.0936165,0.0029134
872,27359100,0,109566754,0.0935093,0.00273591
873,25886500,0,109566754,0.0934023,0.00258865
874,26674900,0,109566754,0.0932955,0.00266749
875,27686900,0,109566754,0.093189,0.00276869
876,25098900,0,109566754,0.0930828,0.00250989
877,28329400,0,99356868,0.0843128,0.00283294
878,24654400,0,99716298,0.0845215,0.00246544
879,28267100,0,100075728,0.0847298,0.00282671
880,25466700,0,100435158,0.0849376,0.00254667
881,27229700,0,100805852,0.0851544,0.00272297
882,27910200,0,101176546,0.0853708,0.00279102
883,33823600,0,101547240,0.0855866,0.00338236
884,35089500,0,101917934,0.085802,0.00350895
885,26941300,0,102288685,0.0860169,0.00269413
886,26211600,0,102659379,0.0862313,0.00262116
887,26188900,0,103030073,0.0864452,0.00261889
888,26754200,0,103400767,0.0866587,0.00267542
889,24763700,0,103771461,0.0868716,0.00247637
890,24999000,0,104142155,0.0870841,0.0024999
891,25670200,0,104512849,0.0872961,0.00256702
892,25432100,0,104883543,0.0875077,0.00254321
893,28727000,0,105254237,0.0877187,0.0028727
894,27931000,0,105624931,0.0879293,0.0027931
895,25281200,0,105995625,0.0881394,0.00252812
896,26744400,0,106366319,0.088349,0.00267444
897,25131600,0,106737013,0.0885582,0.00251316
898,25762700,0,107107707,0.0887669,0.00257627
899,27490400,0,107492737,0.088987,0.00274904
900,28698200,0,107877767,0.0892067,0.00286982
901,35075000,0,108262797,0.0894258,0.0035075
902,36665800,0,108647827,0.0896444,0.00366658
903,35821100,0,109032857,0.0898626,0.00358211
904,38075500,0,109417887,0.0900803,0.00380755
905,41838700,0,109802917,0.0902975,0.00418387
906,43160700,0,110187947,0.0905142,0.00431607
907,45835700,0,110572977,0.0907305,0.00458357
908,33631900,0,97278125,0.0797336,0.00336319
909,27296500,0,97694899,0.0799872,0.00272965
910,27531700,0,98111673,0.0802403,0.00275317
911,26241600,0,98528447,0.0804928,0.00262416
912,24646600,0,98945221,0.0807447,0.00246466
913,23839700,0,99361995,0.0809961,0.00238397
914,28117200,0,99778769,0.081247,0.00281172
915,30364600,0,100195543,0.0814973,0.00303646
916,29546800,0,100612317,0.081747,0.00295468
917,25721200,0,101029091,0.0819962,0.00257212
918,25297800,0,101445865,0.0822449,0.00252978
919,25728000,0,101862639,0.082493,0.0025728
920,30139100,0,102279413,0.0827406,0.00301391
921,24796100,0,102696187,0.0829877,0.00247961
922,25795600,0,103112961,0.0832342,0.00257956
923,25374400,0,103529735,0.0834802,0.00253744
924,25422200,0,103946509,0.0837256,0.00254222
925,26873600,0,104363283,0.0839705,0.00268736
926,29217000,0,104780057,0.0842149,0.0029217
927,25615000,0,105196831,0.0844588,0.0025615
928,25783600,0,105613605,0.0847021,0.00257836
929,23736400,0,106030379,0.0849449,0.00237364
930,24430400,0,106447153,0.0851872,0.00244304
931,30354500,0,106863927,0.085429,0.00303545
932,24538800,0,107280701,0.0856703,0.00245388
933,24607400,0,107697475,0.085911,0.00246074
934,24409000,0,108114249,0.0861512,0.0024409
935,26465600,0,108531023,0.0863909,0.00264656
936,27170600,0,108947797,0.0866301,0.00271706
937,23681100,0,109364571,0.0868688,0.00236811
938,24831100,0,109781345,0.087107,0.00248311
939,24912700,0,110198119,0.0873447,0.00249127
940,24062400,0,110614893,0.0875819,0.00240624
941,27521800,0,111031667,0.0878185,0.00275218
942,29761900,0,111448441,0.0880547,0.00297619
943,24348700,0,111865215,0.0882903,0.00243487
944,26793000,0,112281989,0.0885255,0.0026793
945,28367000,0,112698763,0.0887602,0.0028367
946,26566800,0,113115537,0.0889943,0.00265668
947,28168300,0,113532311,0.089228,0.00281683
948,25255800,0,113949085,0.0894612,0.00252558
949,24779500,0,114365859,0.0896939,0.00247795
950,24197200,0,114782633,0.0899261,0.00241972
951,24622400,0,115199407,0.0901578,0.00246224
952,25792700,0,115616181,0.0903891,0.00257927
953,25524600,0,116032955,0.0906198,0.00255246
954,24642600,0,116449729,0.0908501,0.00246426
955,25772600,0,116866503,0.0910798,0.00257726
956,25547800,0,117283277,0.0913091,0.00255478
957,26017200,0,117700051,0.091538,0.00260172
958,29291400,0,118116825,0.0917663,0.00292914
959,28764100,0,118533599,0.0919942,0.00287641
960,25344600,0,118950373,0.0922216,0.00253446
961,25880600,0,119367147,0.0924485,0.00258806
962,25964900,0,119783921,0.0926749,0.00259649
963,26393500,0,120200695,0.0929009,0.00263935
964,25176500,0,120617469,0.0931264,0.00251765
965,24613400,0,121034243,0.0933515,0.00246134
966,23264400,0,121451017,0.0935761,0.00232644
967,26298800,0,121867791,0.0938002,0.00262988
968,29611900,0,122284565,0.0940238,0.00296119
969,27637600,0,122701339,0.094247,0.00276376
970,27925300,0,123118113,0.0944698,0.00279253
971,24908100,0,123534887,0.094692,0.00249081
972,24123700,0,123951661,0.0949139,0.00241237
973,27619900,0,124368435,0.0951352,0.00276199
974,29931600,0,124785209,0.0953561,0.00299316
975,27350200,0,125216319,0.0955875,0.00273502
976,25750200,0,125647429,0.0958185,0.00257502
977,25931200,0,126078539,0.0960489,0.00259312
978,32060300,0,126509649,0.0962789,0.00320603
979,37636400,0,126940759,0.0965084,0.00376364
980,32539900,0,127371869,0.0967375,0.00325399
981,30095500,0,127802979,0.096966,0.00300955
982,31970200,0,128234089,0.0971941,0.00319702
983,31896300,0,128665199,0.0974218,0.00318963
984,27021800,0,129096366,0.097649,0.00270218
985,24258000,0,129527476,0.0978757,0.0024258
986,28922100,0,129958586,0.098102,0.00289221
987,24943300,0,130389696,0.0983278,0.00249433
988,24560100,0,130820806,0.0985532,0.00245601
989,26390000,0,131251916,0.0987781,0.002639
990,24881000,0,131683026,0.0990025,0.0024881
991,29603900,0,132114136,0.0992265,0.00296039
992,25098400,0,132545246,0.0994501,0.00250984
993,25713400,0,132976356,0.0996731,0.00257134
994,29083600,0,133407466,0.0998958,0.00290836
995,26143600,0,133838576,0.100118,0.00261436
996,26292000,0,134269686,0.10034,0.0026292
997,26278400,0,134700796,0.100561,0.00262784
998,24286900,0,135131906,0.100782,0.00242869
999,26037200,0,135563016,0.101002,0.00260372
1000,27252500,0,135994126,0.101222,0.00272525
1001,26064300,0,136425236,0.101442,0.00260643
1002,24377500,0,136856346,0.101661,0.00243775
1003,25594600,0,137287456,0.10188,0.00255946
1004,25711600,0,137718566,0.102098,0.00257116
1005,32402200,0,138149676,0.102316,0.00324022
1006,43670300,0,138580786,0.102533,0.00436703
1007,38528700,0,139011896,0.10275,0.00385287
1008,39002700,0,139443006,0.102966,0.00390027
1009,40330200,0,139874116,0.103183,0.00403302
1010,40980100,0,140305226,0.103398,0.00409801
1011,29256200,0,140736336,0.103613,0.00292562
1012,24439700,0,141167446,0.103828,0.00244397
